Title,Popularity,Type,Mid,2016-05-01,2016-05-08,2016-05-15,2016-05-22,2016-05-29,2016-06-05,2016-06-12,2016-06-19,2016-06-26,2016-07-03,2016-07-10,2016-07-17,2016-07-24,2016-07-31,2016-08-07,2016-08-14,2016-08-21,2016-08-28,Average Search Popularity
Planetbase,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hover Junkers,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aviary Attorney,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,0,Arcade game,/m/042wrf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FreezeME,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lost Castle,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poi,2,,,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0.001461988
Samurai Warriors 4 Empires,2,Video game expansion,/g/11bw51mgs3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pony Island,5,Video game,/g/11cjj51bqq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Potter and the Philosopher's Stone,1,Video game,/m/05l4w_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonic Rivals,1,Video game,/m/0cz59y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RollerCoaster Tycoon 3: Soaked!,1,Computer game,/m/044yrn,0.01,0.012345679,0.013513514,0.01754386,0.036363636,0.02,0.044444444,0.047619048,0.047619048,0.05,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.02704146
Amplitude,2,Video game,/m/02rf3k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty,2,Video game series,/m/026wy8d,0.91,0.691358025,0.581081081,0.614035088,0.581818182,0.66,0.844444444,0.833333333,0.785714286,0.8,0.820512821,0.842105263,0.864864865,0.75,0.652173913,0.755555556,0.666666667,0.759259259,0.745162377
Sonic and the Secret Rings,2,Video game,/m/0d1jkd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoldenEye 007,3,2010 video game,/m/0cc6d8s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy Mystic Quest,2,Video game,/m/0dw1j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Fellowship of the Ring,3,Video game,/m/06cw87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince of Persia: The Sands of Time,2,Video game,/m/02r2b6,0,0,0.013513514,0,0,0,0.044444444,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0,0,0.02173913,0.022222222,0.020833333,0.018518519,0.014769279
Billiards,2,,,0.05,0.061728395,0.067567568,0.087719298,0.090909091,0.1,0.111111111,0.119047619,0.119047619,0.125,0.128205128,0.131578947,0.135135135,0.125,0.108695652,0.111111111,0.104166667,0.092592593,0.103811996
Tetris & Dr. Mario,0,Video game,/m/04_74j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front Mission: Gun Hazard,2,Video game,/m/05b9vk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceremony of Innocence,3,Video game,/m/07f2v6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Rising,2,Video game series,/m/0wy1rd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manga Solitaire,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turok 3: Shadow of Oblivion,2,Video game,/m/05n881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phantasmagoria: A Puzzle of Flesh,2,Video game,/m/043tv__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eternal Sonata,2,Video game,/m/0h52x4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingdom Hearts,2,Video game series,/m/08xkv3,0.08,0.086419753,0.094594595,0.122807018,0.127272727,0.2,0.244444444,0.214285714,0.166666667,0.2,0.179487179,0.184210526,0.162162162,0.15,0.130434783,0.133333333,0.125,0.12962963,0.151708252
Emergency Fire Response,1,Video game,/m/051ws8p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phantasy Star IV: The End of the Millennium,3,Video game,/m/046wgk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nobunaga's Ambition,2,Video game series,/m/0626d_,0.02,0.012345679,0.013513514,0.01754386,0.036363636,0.02,0.022222222,0.023809524,0.047619048,0.05,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.025039696
Doom 3,2,Video game,/m/01sc64,0.03,0.074074074,0.121621622,0.105263158,0.072727273,0.08,0.066666667,0.071428571,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.060777473
Wrecking Crew,2,Video game,/m/01lr6q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donkey Kong Country,3,Video game,/m/014083,0.01,0.012345679,0.027027027,0.035087719,0.036363636,0.04,0.022222222,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.039048804
Mortal Kombat,2,2011 video game,/m/05h3dg2,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.088888889,0.095238095,0.095238095,0.1,0.102564103,0.105263158,0.108108108,0.1,0.086956522,0.088888889,0.0625,0.074074074,0.08189219
Defiance,2,Online game,/m/0q3z9y_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sid Meier's Civilization IV,2,Computer game,/m/04ljrm,0.01,0.024691358,0.027027027,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.047619048,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.023521772
Donkey Kong Country 2: Diddy's Kong Quest,1,Video game,/m/01409v,0,0,0.013513514,0.01754386,0.018181818,0.02,0,0,0,0,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0,0,0,0.010831231
Ghosts 'N Goblins,2,Video game,/m/03z0lx,0,0,0.013513514,0,0,0,0,0,0,0,0.025641026,0.026315789,0.027027027,0,0,0,0,0,0.005138742
Lunar: Silver Star Story Complete,2,Video game,/m/03q50x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metal Gear Solid 3: Snake Eater,1,Video game,/m/02wlkw,0.01,0.012345679,0.013513514,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.039532621
Soldier Blade,2,Video game,/m/027ly23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saints Row 2,2,Video game,/m/02r23yw,0.01,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.040969243
The Chronicles of Riddick: Assault on Dark Athena,2,Video game,/m/02rcjh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Budokai Tenkaichi 3,2,Video game,/g/121xjsx9,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.025,0.02173913,0.044444444,0.020833333,0.037037037,0.030125405
Tales of Symphonia,3,Video game,/m/03kd6v,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.047619048,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.022085151
Dead Island,2,Video game,/m/03cl2yj,0.04,0.037037037,0.040540541,0.070175439,0.163636364,0.12,0.088888889,0.095238095,0.095238095,0.075,0.076923077,0.078947368,0.081081081,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.071074022
Mana Khemia: Alchemists of Al-Revis,2,Video game,/m/0404dfl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naruto: Ultimate Ninja,2,Video game series,/m/02vr15q,0,0,0.013513514,0,0,0.02,0.022222222,0.023809524,0.023809524,0,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.016147324
Harvest Moon: Animal Parade,2,Console game,/m/04jm5j2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fate/Unlimited Codes,1,Video game,/m/064qwbx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Super Mario Bros. Wii,1,Video game,/m/064ky81,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.041524799
Mu Online,2,Video game,/m/04rtb3,0.02,0.037037037,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.081081081,0.05,0.065217391,0.066666667,0.041666667,0.037037037,0.046154468
Ghost Trick: Phantom Detective,0,Video game,/m/07kj0yz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Witcher 2: Assassins of Kings,1,Video game,/m/09ghsb9,0.04,0.049382716,0.067567568,0.122807018,0.127272727,0.12,0.133333333,0.166666667,0.166666667,0.175,0.153846154,0.105263158,0.108108108,0.1,0.086956522,0.088888889,0.083333333,0.092592593,0.11042697
Magicka,2,Video game,/m/0cc9pg9,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.047619048,0.05,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.041666667,0.018518519,0.024631447
Allods Online,2,Online game,/m/09rv422,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020076528
Spec Ops: The Line,2,Video game,/m/09k5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nier Replicant,2,Video game,/m/09k6px6,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.001234568
Dragon Age: Origins - Awakening,2,Video game expansion,/m/09v6h1k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvel vs. Capcom 3: Fate of Two Worlds,0,Video game,/m/0br_nfc,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0,0.023809524,0,0,0,0.026315789,0,0,0,0,0.020833333,0,0.009030195
Kirby's Epic Yarn,4,Video game,/m/0f9p8k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokyo Jungle,3,Computer game,/m/0czdcfv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crimson Dragon,1,Video game,/m/0j64zyb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skylanders: Spyro's Adventure,1,Video game,/m/0gfjmwv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario 3D Land,2,Video game,/m/0gg5s_k,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Samorost 3,2,Video game,/m/0kyrs5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.001028807
Metal Gear Solid HD Collection,2,Video Game Compilation,/m/0kyp9r_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Binding of Isaac,2,Video game,/m/0h7lm5z,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0,0.022222222,0.020833333,0.018518519,0.01955467
Jetpack Joyride,1,Video game,/m/0k2hxv2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster Hunter 3 Ultimate,2,Video game,/g/11h1tg6tw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers: Fall of Cybertron,2,Video game,/m/0h7l7cp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Rainbow 6: Patriots,2,Video game,/m/0hgrt20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Wars,2,Online game,/m/0nb2wnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melty Blood: Actress Again: Current Code,2,Arcade game,/m/05z6v7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCOM: Enemy Unknown,2,Video game,/m/0hzs0s1,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.047619048,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.022085151
Deadlight,2,Video game,/m/0j9mv3s,0,0,0,0,0,0,0,0.023809524,0.023809524,0,0,0,0,0,0,0,0,0,0.002645503
Medal of Honor: Warfighter,2,Video game,/m/0j26l5r,0.01,0.012345679,0,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020011649
Republique,2,Video game,/m/0jt08yl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ziggurat,2,2014 video game,/g/11bw1gk3jb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayman Legends,2,Video game,/m/0jk_x48,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
I Wanna Be The Boshy,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty: Black Ops Zombies,2,Video game,/m/0hzn_2p,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Ninja Gaiden 3: Razor's Edge,2,Video game,/m/0n8z795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Live the Queen,2,Video game,/m/0pb8j21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakigake!! Otokojuku: Shippu Ichi Gou Sei,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoshi's Woolly World,2,Video game,/m/010wb7c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DuckTales: Remastered,2,Video game,/m/0zbydb_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neverending Nightmares,2,Video game,/m/010rbn3h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labyrinth of Touhou 2,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
America's Army: Proving Grounds,2,Video game,/g/11bytx7n09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mega Baseball,2,Video game,/m/013679bm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Need for Speed Rivals,3,Video game,/m/0vpjss_,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.111111111,0.119047619,0.095238095,0.1,0.102564103,0.105263158,0.108108108,0.1,0.086956522,0.088888889,0.0625,0.055555556,0.083420702
Angry Video Game Nerd Adventures,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asphalt 8,2,Video game,/m/0wyq4tg,0.01,0.012345679,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.027027027,0.05,0.043478261,0.022222222,0.020833333,0.037037037,0.036389895
Flame Over,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fata morgana no Yakata,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasy Sports,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRID Autosport,2,Video game,/m/010f8stc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Screencheat,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Magic Circle,2,Video game,/m/012zwbbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abzû,2,Video game,/g/11b7w76x3g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plague Inc: Evolved,2,Mobile game,/m/0_vbc1q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Fox Zero,2,Video game,/m/010rjnps,0.04,0.024691358,0.027027027,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0,0,0,0,0.019237176
The Legend of Korra,2,Video game,/m/0111684b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space Pirates and Zombies 2,2,Video game,/m/0h3m5s8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old School,2,,,0.04,0.049382716,0.054054054,0.052631579,0.072727273,0.08,0.088888889,0.095238095,0.095238095,0.1,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.037037037,0.07064074
Tharsis,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fractured Space,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zula,2,,,0.01,0.012345679,0,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0,0,0.025,0.02173913,0.022222222,0.020833333,0,0.016019352
MapleStory 2,0,Online game,/m/012ghv3c,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0,0.019733593
Pure Hold'em,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGO Jurassic World,1,Video game,/m/012r4njs,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
The Technomancer,2,Video game,/m/0134cswy,0,0,0.013513514,0.01754386,0.018181818,0,0.022222222,0.023809524,0.095238095,0.05,0.025641026,0.026315789,0,0,0,0,0,0,0.016248103
Mad Games Tycoon,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Solus Project,0,Video game,/g/11b7x2z6c8,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001111111
Pac-Man 256,1,Video game,/g/11bw27bx8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Duels,2,Video game,/g/11bwchwtm6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chronicle: RuneScape Legends,2,,,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001111111
Blood and Bacon,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungelot: Shattered Lands,2,Mobile game,/m/013bnp_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hustle Cat,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Is the Police,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.02173913,0.022222222,0.020833333,0,0.004988594
Bloons TD Battles,2,Video game,/g/11c3s94_6h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogo,1,,,0.08,0.111111111,0.108108108,0.157894737,0.145454545,0.16,0.177777778,0.214285714,0.19047619,0.225,0.205128205,0.236842105,0.27027027,0.275,0.217391304,0.222222222,0.1875,0.166666667,0.186173831
Golden Sun,1,Video game,/m/028rvy,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Siege,1,,,0.15,0.259259259,0.22972973,0.228070175,0.272727273,0.3,0.311111111,0.380952381,0.380952381,0.375,0.41025641,0.368421053,0.702702703,0.8,0.413043478,0.422222222,0.395833333,0.296296296,0.3720321
Mario Superstar Baseball,1,Video game,/m/04j_n2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arcade Classics,1,Arcade game,/m/03yjjgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPG Maker,1,Video game series,/m/0gn0qj,0.01,0.012345679,0.013513514,0.035087719,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.041666667,0.037037037,0.023923272
Super Dodge Ball,1,Arcade game,/m/05bpgw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persona 2: Innocent Sin,2,Video game,/m/026q99k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broken Sword II: The Smoking Mirror,1,Video game,/m/0ghxcn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virtua Fighter 4: Evolution,1,Arcade game,/m/02fdm0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Legend of Zelda: The Minish Cap,1,Console game,/m/044t13,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.044444444,0.047619048,0.023809524,0.05,0.025641026,0.052631579,0.027027027,0.05,0.043478261,0.044444444,0.041666667,0.018518519,0.031159189
Turmoil,1,,,0,0,0,0,0,0.02,0,0,0,0.025,0,0,0.027027027,0.025,0.02173913,0,0,0,0.00659812
Strider 2,1,Arcade game,/m/03_rf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shadow of the Colossus,0,Video game,/m/05zht0,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.02,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.040413687
Tecmo Super Bowl,1,Video game,/m/01f8n4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puzzle Pirates,1,Online game,/m/0h1pb_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titan Quest,1,Video game,/m/0bytw3,0.01,0.012345679,0.013513514,0.035087719,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.05,0.051282051,0.026315789,0.054054054,0.05,0.02173913,0.022222222,0.020833333,0.111111111,0.032584872
LEGO Star Wars II: The Original Trilogy,1,Video game,/m/0bdzrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Age of Conan: Hyborian Adventures,1,Online game,/m/06jtfl,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0,0,0,0.022222222,0.020833333,0,0.013715034
Grandia II,1,Video game,/m/02x75n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castlevania: Aria of Sorrow,1,Video game,/m/03b4fc,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0.020833333,0,0.003935185
Need for Speed: Most Wanted,0,2012 video game,/m/0j_5h1r,0.11,0.135802469,0.135135135,0.175438596,0.2,0.22,0.244444444,0.261904762,0.261904762,0.3,0.282051282,0.289473684,0.297297297,0.275,0.217391304,0.244444444,0.208333333,0.185185185,0.224655928
Ty the Tasmanian Tiger,1,Video game,/m/058vqv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Legend of Dragoon,1,Video game,/m/06jkq_,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0,0.022222222,0.020833333,0.018518519,0.018231918
Disney's Tarzan,1,Computer game,/m/0f__sq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System Shock,0,Video game,/m/0772_,0,0,0,0,0,0.02,0,0,0.095238095,0.05,0.025641026,0.026315789,0.027027027,0,0,0,0,0,0.013567885
Jak and Daxter: The Precursor Legacy,1,Video game,/m/068jrk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rival Schools: United by Fate,1,Arcade game,/m/09rz9d,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0.001322751
Super Mario Bros.,2,Video game,/m/0kypr,0.13,0.160493827,0.175675676,0.228070175,0.218181818,0.24,0.266666667,0.285714286,0.285714286,0.325,0.358974359,0.368421053,0.351351351,0.325,0.282608696,0.311111111,0.270833333,0.222222222,0.267002159
Overlord,1,2007 video game,/m/0gymgn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lineage: The Blood Pledge,1,Online game,/m/023ztn,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.019527831
Lands of Lore: The Throne of Chaos,1,Video game,/m/02q41gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield 2,1,Video game,/m/03f_ln,0.03,0.037037037,0.040540541,0.052631579,0.036363636,0.06,0.066666667,0.047619048,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.05,0.043478261,0.066666667,0.0625,0.055555556,0.057357727
Brandish 2: The Planet Buster,1,Video game,/m/0kyq5l6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Destroy All Humans!,1,Video game,/m/06ktj9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gran Turismo 4,2,Video game,/m/053yw9,0,0,0,0,0,0,0,0,0.023809524,0.025,0,0.026315789,0,0,0,0,0,0,0.004173629
Phantasy Star Online: Blue Burst,1,Online game,/m/01qsv_,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0,0,0,0,0,0,0,0.011095638
Ys Origin,1,Video game,/m/0282j3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombi,2,Video game,/m/0gx1npv,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.041524799
